"[-0.39532757133262175, -0.06095991588126472]",0.8,-65.43071896963583
"[-0.35088683987806746, -0.45848352698856004]",1.6,-64.09851105479852
"[-0.5614432766054214, -0.11838650119639021]",2.4000000000000004,-64.61487407792939
"[-0.5614432766054214, 0.18161349880360977]",3.0000000000000004,-64.51877580704135
"[-0.5614432766054214, 0.48161349880360976]",3.6000000000000005,-66.45353890821852
"[-0.5614432766054214, 0.7816134988036098]",4.2,-66.09216035133991
"[-0.5614432766054214, 1.0816134988036097]",4.8,-65.97366722563459
"[-0.5614432766054214, 1.3816134988036097]",5.3999999999999995,-66.31625281938867
"[-0.5614432766054214, 1.6816134988036098]",5.999999999999999,-66.3442273461502
"[-0.5614432766054214, 1.9816134988036098]",6.599999999999999,-66.83395705498984
"[-0.5988809211450095, 1.888885818085674]",6.799999999999999,-66.9293331655348
"[-0.5003024299285487, 1.9056870403473478]",6.999999999999999,-67.08424389077157
"[-0.5973804386902734, 1.9296841279801942]",7.199999999999999,-67.94397122622458
"[-0.5144726487785745, 1.98559743920353]",7.3999999999999995,-67.94884129361357
"[-0.510982363701917, 2.085536510192226]",7.6,-66.94084926087118
"[-0.4130801256494999, 2.105911784038922]",7.8,-66.58979545209411
"[-0.31362215008277067, 2.116309432627324]",8.0,-66.61528804114113
"[-0.21416417451604142, 2.1267070812157254]",8.2,-67.61315926344855
"[-0.11479883772506239, 2.137955629762774]",8.399999999999999,-67.42268531699675
"[-0.015382474572779609, 2.1487438982787794]",8.599999999999998,-66.35891322750147
"[0.08408083456452883, 2.159090401816507]",8.799999999999997,-68.53092106147236
"[0.18217402649163766, 2.17852556833371]",8.999999999999996,-68.18763114956704
"[0.14738807638592175, 2.272280235818815]",9.199999999999996,-66.72166038236449
"[0.24722772677861987, 2.277940996321063]",9.399999999999995,-67.69251456323282
"[0.347067377171318, 2.283601756823311]",9.599999999999994,-67.20908753975543
"[0.4469070275640162, 2.289262517325559]",9.799999999999994,-67.4042542935955
"[0.5467466779567143, 2.2949232778278073]",9.999999999999993,-66.65713603076115
"[0.6465863283494124, 2.3005840383300553]",10.199999999999992,-67.68075423534714
"[0.7464259787421106, 2.3062447988323034]",10.399999999999991,-66.6244190025327
"[0.8462656291348087, 2.3119055593345514]",10.59999999999999,-68.56320078729206
"[0.9461052795275069, 2.3175663198367995]",10.79999999999999,-67.76005477597586
"[1.045944929920205, 2.3232270803390476]",10.99999999999999,-66.6253929433639
"[1.1457845803129032, 2.3288878408412956]",11.199999999999989,-67.6899460237735
"[1.2456242307056014, 2.3345486013435437]",11.399999999999988,-68.41057400214645
"[1.3454638810982995, 2.3402093618457918]",11.599999999999987,-68.13456128847182
"[1.4453035314909977, 2.34587012234804]",11.799999999999986,-68.28829596042978
"[1.5451431818836958, 2.351530882850288]",11.999999999999986,-67.52574780089482
"[1.644982832276394, 2.357191643352536]",12.199999999999985,-68.00385269745968
"[1.7448224826690921, 2.362852403854784]",12.399999999999984,-68.15575281621139
"[1.8446621330617903, 2.368513164357032]",12.599999999999984,-67.25340571944467
"[1.9445017834544884, 2.3741739248592806]",12.799999999999983,-68.73360670763809
"[2.0443414338471864, 2.3798346853615286]",12.999999999999982,-68.32444106748599
"[2.1441810842398845, 2.3854954458637767]",13.199999999999982,-68.04036697339741
"[2.2440207346325827, 2.391156206366025]",13.39999999999998,-67.51179128086333
"[2.343860385025281, 2.3968169668682737]",13.59999999999998,-68.55176844105561
"[2.443700035417979, 2.402477727370522]",13.79999999999998,-68.53085941682144
"[2.343860385025281, 2.3968169668682733]",13.999999999999979,-67.77197722174054
"[2.2438605975624495, 2.3970231400687436]",14.199999999999978,-67.79712668598562
"[2.1546719108970858, 2.351797282742347]",14.399999999999977,-67.77275010315434
"[2.0977997974650453, 2.2695442419853444]",14.599999999999977,-68.42595953513964
"[1.9980352264473171, 2.27640211116233]",14.799999999999976,-67.98557689075892
"[1.9073215157714594, 2.2343185906891474]",14.999999999999975,-67.04020749341439
"[1.8311739918471135, 2.1694991908138697]",15.199999999999974,-66.3320441352182
"[1.7677118743883835, 2.0922168535843686]",15.399999999999974,-67.03076860649519
"[1.703362003460943, 2.0156721338995873]",15.599999999999973,-66.83484582210743
"[1.6392423277888621, 1.9389344821782375]",15.799999999999972,-66.89281334863212
"[1.5740728303495661, 1.8630863668192545]",15.999999999999972,-66.41233916694046
"[1.5089033329102701, 1.7872382514602716]",16.19999999999997,-66.7737452046549
"[1.4439722436146256, 1.7111859428636154]",16.39999999999997,-66.2503216499578
