"[-0.25014494014867295, -0.3121337997045768]",0.8,-64.24333870905205
"[0.04305561143326603, -0.5842246605434641]",1.6,-65.78386920297308
"[-0.3513330972862608, -0.6509895198224609]",2.4000000000000004,-63.0058713351948
"[-0.6513330972862608, -0.6509895198224609]",3.0000000000000004,-63.88741705566308
"[-0.9513330972862608, -0.6509895198224609]",3.6000000000000005,-62.78929212978675
"[-1.2513330972862609, -0.6509895198224609]",4.2,-61.439022801720974
"[-0.9513330972862608, -0.6509895198224609]",4.8,-61.66940830880493
"[-0.6513330972862608, -0.6509895198224609]",5.3999999999999995,-61.34810626322327
"[-0.9513330972862608, -0.6509895198224609]",5.999999999999999,-60.050367054783045
"[-1.2513330972862609, -0.6509895198224609]",6.599999999999999,-59.860455782756766
"[-0.9513330972862608, -0.6509895198224609]",7.199999999999998,-60.471929439305
"[-0.6513330972862608, -0.6509895198224609]",7.799999999999998,-60.4633061525151
"[-0.9513330972862608, -0.6509895198224609]",8.399999999999999,-59.38468263714196
"[-1.2513330972862609, -0.6509895198224609]",8.999999999999998,-57.20097169422312
"[-0.9513330972862608, -0.6509895198224609]",9.599999999999998,-59.214012255028365
"[-0.6513330972862608, -0.6509895198224609]",10.199999999999998,-59.96490219677986
"[-0.9513330972862608, -0.6509895198224609]",10.799999999999997,-58.02386880855872
"[-1.2513330972862609, -0.6509895198224609]",11.399999999999997,-55.51235683725921
"[-0.9513330972862608, -0.6509895198224609]",11.999999999999996,-55.490179325655156
"[-0.6513330972862608, -0.6509895198224609]",12.599999999999996,-58.02053017088892
"[-0.6513330972862608, -0.9509895198224609]",13.199999999999996,-55.21687045843691
"[-0.6513330972862608, -0.6509895198224609]",13.799999999999995,-56.33581365582029
"[-0.9513330972862608, -0.6509895198224609]",14.399999999999995,-52.244366385605296
"[-0.6513330972862608, -0.6509895198224609]",14.999999999999995,-52.35007527059051
"[-0.9513330972862608, -0.6509895198224609]",15.599999999999994,-50.50386225549718
"[-0.6513330972862608, -0.6509895198224609]",16.199999999999996,-49.141878837019036
"[-0.9513330972862608, -0.6509895198224609]",16.799999999999997,-48.64140541054827
"[-0.6513330972862608, -0.6509895198224609]",17.4,-45.02556427055686
