"[-0.6679455587368183, 0.7442101387133607]",1.25,-66.4316557323075
"[-0.23295499640530903, 1.6446451506284447]",2.5,-68.21334308804242
"[0.9870971422877239, -0.1601225520887325]",1.25,-67.54513953096179
"[0.40714434850341497, -0.9747726346283311]",2.5,-64.97004837926437
"[-0.002052485319695707, -0.06232649858021255]",3.75,-64.88226282079869
"[0.4979475146803043, -0.0623264985802124]",4.375,-66.33920298285678
"[-0.002052485319695707, -0.06232649858021249]",5.0,-64.04036193555027
"[0.4979475146803043, -0.06232649858021246]",5.625,-65.6373280822924
"[-0.002052485319695707, -0.06232649858021255]",6.25,-63.710435239097826
"[0.4979475146803043, -0.062326498580212525]",6.875,-64.9376640113958
"[-0.002052485319695707, -0.062326498580212615]",7.5,-63.26928445795619
"[0.4979475146803043, -0.06232649858021259]",8.125,-64.45567770246278
"[-0.002052485319695707, -0.06232649858021268]",8.75,-63.368650742137255
"[0.4979475146803043, -0.06232649858021265]",9.375,-64.42167799593864
"[-0.002052485319695707, -0.06232649858021274]",10.0,-63.19987340674027
"[0.4979475146803043, -0.06232649858021271]",10.625,-62.498804232861204
"[-0.002052485319695707, -0.0623264985802128]",11.25,-61.58222572449773
"[0.4979475146803043, -0.062326498580212775]",11.875,-62.61038063131322
"[-0.002052485319695707, -0.062326498580212865]",12.5,-61.39219511661106
"[0.4979475146803043, -0.06232649858021284]",13.125,-62.708725611965555
"[-0.002052485319695707, -0.06232649858021293]",13.75,-60.597877343334254
"[0.4979475146803043, -0.0623264985802129]",14.375,-62.4727034810873
"[-0.002052485319695707, -0.06232649858021299]",15.0,-59.81053165935304
"[0.4979475146803043, -0.06232649858021296]",15.625,-61.430798773817436
"[-0.002052485319695707, -0.06232649858021305]",16.25,-59.07275524905361
"[0.4979475146803043, -0.062326498580213024]",16.875,-60.953932394089584
"[-0.002052485319695707, -0.062326498580213115]",17.5,-57.3662015431537
"[0.4979475146803043, -0.06232649858021309]",18.125,-59.79221407368062
"[0.9979475146803043, -0.06232649858021306]",18.75,-60.627957892128634
"[1.4979475146803043, -0.06232649858021303]",19.375,-62.29427304565351
"[0.9979475146803043, -0.06232649858021312]",20.0,-60.643506762750526
"[1.4979475146803043, -0.062326498580213094]",20.625,-62.08581930223143
"[1.9979475146803043, -0.062326498580213066]",21.25,-63.359761780325506
"[2.4979475146803045, -0.06232649858021304]",21.875,-65.51146611375539
"[1.9979475146803045, -0.06232649858021313]",22.5,-63.403777440736796
"[2.4979475146803045, -0.0623264985802131]",23.125,-64.12403554996413
"[2.4979475146803045, 0.4376735014197869]",23.75,-65.08661867953774
"[2.4979475146803045, 0.9376735014197869]",24.375,-64.67665261255436
"[2.4979475146803045, 0.4376735014197869]",25.0,-63.882087190384944
"[2.4979475146803045, 0.9376735014197869]",25.625,-63.59888126450052
"[2.4979475146803045, 0.4376735014197869]",26.25,-63.555889676238934
"[2.4979475146803045, 0.9376735014197869]",26.875,-63.23543901875016
"[2.3331635235691266, 0.8243322632340705]",27.125,-63.662342113051096
"[2.1683795324579487, 0.7109910250483541]",27.375,-61.68204085460729
"[1.9783348416035451, 0.6486771784486283]",27.625,-61.386647622406805
"[1.7882901507491415, 0.5863633318489024]",27.875,-60.42669127692336
"[1.8471531287203133, 0.39522163094518714]",28.125,-61.79422139847218
"[1.6655358263099835, 0.4789781558563532]",28.375,-59.569436388665096
"[1.4655485230749026, 0.48123171853792984]",28.625,-57.89363821361534
"[1.2659592510161117, 0.46842068895237365]",28.875,-58.51347864847715
"[1.0659951729356338, 0.47221113449670754]",29.125,-55.46624387901917
"[0.8677225265114143, 0.49844008186286093]",29.375,-51.518915414195
"[0.6807253361696288, 0.569377031362244]",29.625,-49.32700349556501
"[0.4865666527211554, 0.5213936421368518]",29.875,-29.741706776853476
