"[0.3989968404450204, -0.028311151776128408]",0.8,-67.39857463239817
"[0.5722836340092017, -0.388827014362291]",1.6,-65.419459504481
"[0.8025699066627642, -0.061767031136997774]",2.4000000000000004,-66.442146887431
"[0.8025699066627642, 0.23823296886300221]",3.0000000000000004,-66.52717559305485
"[0.8025699066627642, -0.061767031136997774]",3.6000000000000005,-65.65253207110852
"[0.8025699066627642, 0.23823296886300221]",4.2,-66.8553160348968
"[0.8025699066627642, -0.061767031136997774]",4.8,-66.17935176053494
"[0.8025699066627642, 0.23823296886300221]",5.3999999999999995,-66.06259715892519
"[0.8025699066627642, -0.061767031136997774]",5.999999999999999,-65.45220853406029
"[0.8025699066627642, 0.23823296886300221]",6.599999999999999,-64.77963668747944
"[0.8025699066627642, -0.061767031136997774]",7.199999999999998,-65.48478486052662
"[0.8025699066627642, -0.36176703113699776]",7.799999999999998,-65.08825410302492
"[0.8025699066627642, -0.061767031136997774]",8.399999999999999,-66.03875710548239
"[0.8025699066627642, 0.23823296886300221]",8.999999999999998,-65.4178051323784
"[0.8025699066627642, -0.061767031136997774]",9.599999999999998,-65.18166987223347
"[0.8025699066627642, -0.36176703113699776]",10.199999999999998,-64.63165731415904
"[0.8025699066627642, -0.061767031136997774]",10.799999999999997,-64.68068156487236
"[0.8025699066627642, 0.23823296886300221]",11.399999999999997,-64.08117341287418
"[0.8025699066627642, -0.061767031136997774]",11.999999999999996,-63.91917211018505
"[0.8025699066627642, -0.36176703113699776]",12.599999999999996,-63.955415955220865
"[1.102569906662764, -0.36176703113699776]",13.199999999999996,-63.8810063281555
"[1.4025699066627642, -0.36176703113699776]",13.799999999999995,-64.28859098030811
"[1.7025699066627642, -0.36176703113699776]",14.399999999999995,-64.46166085427942
"[2.0025699066627642, -0.36176703113699776]",14.999999999999995,-65.43894207400756
"[2.302569906662764, -0.36176703113699776]",15.599999999999994,-66.4162887460001
"[2.302569906662764, -0.6617670311369978]",16.199999999999996,-66.27094902202961
"[2.302569906662764, -0.36176703113699776]",16.799999999999997,-66.21973500039647
"[2.302569906662764, -0.6617670311369978]",17.4,-65.67829334791917
"[2.302569906662764, -0.36176703113699776]",18.0,-64.836491769838
"[2.302569906662764, -0.6617670311369978]",18.6,-65.6202099919256
"[2.302569906662764, -0.36176703113699776]",19.200000000000003,-64.60911231549186
"[2.302569906662764, -0.6617670311369978]",19.800000000000004,-64.35243375028965
"[2.302569906662764, -0.36176703113699776]",20.400000000000006,-64.98705893585611
"[2.302569906662764, -0.6617670311369978]",21.000000000000007,-65.24533779042999
"[2.302569906662764, -0.36176703113699776]",21.60000000000001,-64.1258637149454
"[2.302569906662764, -0.6617670311369978]",22.20000000000001,-64.43684631483802
"[2.302569906662764, -0.36176703113699776]",22.80000000000001,-63.51759416030196
"[2.302569906662764, -0.6617670311369978]",23.400000000000013,-62.86784281153258
"[2.302569906662764, -0.36176703113699776]",24.000000000000014,-64.46634306820472
"[2.302569906662764, -0.6617670311369978]",24.600000000000016,-62.784542709776964
"[2.202766266758038, -0.6680306931463764]",24.800000000000015,-61.98572306419557
"[2.1622614583346573, -0.7594602315603115]",25.000000000000014,-63.27815501343305
"[2.06271843206564, -0.7499110995994619]",25.200000000000014,-63.62638403347353
"[1.9629382705364613, -0.7432839308819026]",25.400000000000013,-62.90210296587319
"[1.8655634841028723, -0.7205210012151633]",25.600000000000012,-62.161487495034145
"[1.7660242233690964, -0.7109326972685109]",25.80000000000001,-62.91013825050186
"[1.6698247264598731, -0.6836259802484748]",26.00000000000001,-62.19559482280387
"[1.5742507111614936, -0.6542047702165078]",26.20000000000001,-61.559872988563995
"[1.4793553132814123, -0.6226633139853657]",26.40000000000001,-61.44729431768589
"[1.3851921072909785, -0.5889989316562163]",26.60000000000001,-59.56130474166428
"[1.3146333132110564, -0.5181366950418733]",26.800000000000008,-58.75916578181244
"[1.2506501433480561, -0.4412851890430806]",27.000000000000007,-60.83882164204023
"[1.1571723921139137, -0.40576181611471457]",27.200000000000006,-58.97801125365699
"[1.0660907637268882, -0.3644806222079513]",27.400000000000006,-59.158938345529144
"[0.9713550485773101, -0.33246274790158914]",27.600000000000005,-57.68888952710158
"[0.8818219547109366, -0.28792259632219785]",27.800000000000004,-56.83293364605115
"[0.7986187235520753, -0.23244987938202005]",28.000000000000004,-55.755388529821545
"[0.7175581371180018, -0.1738906672376947]",28.200000000000003,-54.954714661253576
"[0.6430593691564912, -0.107182844816205]",28.400000000000002,-53.68424583942122
"[0.5685606011949806, -0.040475022394715315]",28.6,-53.230111346847025
"[0.4848109193544171, 0.014169197716879162]",28.8,-51.93777320870271
