"[0.9944471077166093, 0.10523758812359046]",1.25,-67.3979713351652
"[1.4786711053318724, -0.7697064787363965]",2.5,-66.37093388027458
"[0.4797839655424111, -0.816870892898233]",3.75,-65.95733565888993
"[0.47978396554241126, -1.316870892898233]",4.375,-63.66340811278684
"[0.47978396554241126, -0.8168708928982329]",5.0,-64.38023201904142
"[0.47978396554241126, -0.3168708928982329]",5.625,-64.84862629161451
"[0.4797839655424113, -0.8168708928982329]",6.25,-65.23106117658276
"[0.4797839655424113, -0.3168708928982329]",6.875,-64.45771938738955
"[0.4797839655424114, -0.8168708928982329]",7.5,-63.33810347887096
"[0.4797839655424114, -0.3168708928982329]",8.125,-63.74632018766767
"[0.47978396554241143, -0.8168708928982329]",8.75,-62.94155800151683
"[0.47978396554241143, -0.3168708928982329]",9.375,-64.11620428827037
"[0.4797839655424115, -0.8168708928982329]",10.0,-64.13458153765933
"[0.4797839655424115, -0.3168708928982329]",10.625,-63.593074730476026
"[0.47978396554241154, -0.8168708928982329]",11.25,-62.76252288651142
"[0.47978396554241154, -0.3168708928982329]",11.875,-62.98520765839759
"[0.4797839655424116, -0.8168708928982329]",12.5,-60.807025428981184
"[0.4797839655424116, -0.3168708928982329]",13.125,-62.56570914078957
"[0.4797839655424116, 0.1831291071017671]",13.75,-63.25690851066997
"[0.47978396554241165, -0.3168708928982329]",14.375,-61.93916690812111
"[0.47978396554241165, 0.1831291071017671]",15.0,-62.09208428334506
"[0.4797839655424117, -0.3168708928982329]",15.625,-60.83915616177678
"[0.4797839655424117, 0.1831291071017671]",16.25,-62.129286996665414
"[0.47978396554241176, -0.3168708928982329]",16.875,-60.848931811347306
"[0.47978396554241176, 0.1831291071017671]",17.5,-60.610496301478925
"[0.4797839655424118, -0.3168708928982329]",18.125,-60.25459179959184
"[0.4797839655424118, 0.1831291071017671]",18.75,-59.713658912373745
"[0.47978396554241187, -0.3168708928982329]",19.375,-57.9842654179933
"[0.47978396554241187, 0.1831291071017671]",20.0,-58.86912870359195
"[0.4797839655424119, -0.3168708928982329]",20.625,-57.637637411651966
"[0.4797839655424119, 0.1831291071017671]",21.25,-59.20178085409342
"[0.479783965542412, -0.3168708928982329]",21.875,-56.883783240111285
"[0.479783965542412, 0.1831291071017671]",22.5,-56.652818098151734
"[0.479783965542412, 0.6831291071017671]",23.125,-58.88546068639396
"[0.479783965542412, 1.183129107101767]",23.75,-60.417152182798624
"[0.479783965542412, 1.683129107101767]",24.375,-62.62036519185098
"[0.479783965542412, 2.183129107101767]",25.0,-62.525534773088594
"[0.979783965542412, 2.183129107101767]",25.625,-63.41022551296164
"[1.479783965542412, 2.183129107101767]",26.25,-64.49223966264263
"[1.979783965542412, 2.183129107101767]",26.875,-64.36579846089029
"[1.911214063707826, 2.110340587660888]",27.0,-63.850760638456954
"[1.8404842160530896, 2.0396490842765505]",27.125,-63.561864294760724
"[1.7902057578469859, 1.9532079098258461]",27.25,-63.6738314434217
"[1.7186119228087713, 1.8833915594162114]",27.375,-63.03604837130424
"[1.6496163356826703, 1.811006416209027]",27.5,-62.979204036112
"[1.5806207485565693, 1.7386212730018424]",27.625,-61.31746850842619
"[1.5116251614304683, 1.666236129794658]",27.75,-62.23239845895822
"[1.4426295743043673, 1.5938509865874735]",27.875,-62.37999170911518
"[1.3702459669457137, 1.5248537881968993]",28.0,-62.22721017547219
"[1.3014964565979827, 1.452234886890509]",28.125,-60.450048368596256
"[1.2288282083714437, 1.3835375383267827]",28.25,-61.068033754324375
"[1.1604116152581743, 1.3106048996334423]",28.375,-59.5151444396281
"[1.0919950221449048, 1.2376722609401019]",28.5,-59.46594113319031
"[1.034281361443899, 1.1560074988423086]",28.625,-57.99071519758768
"[0.9649934870205014, 1.0839020867161202]",28.75,-57.80242699896182
"[0.9026979871267629, 1.0056763192670934]",28.875,-56.54451314704555
"[0.8404024872330244, 0.9274505518180666]",29.0,-55.12571028745778
"[0.7683340405823824, 0.8581242292748682]",29.125,-54.55957175850572
"[0.7083711071618249, 0.7780964427529246]",29.25,-54.207497644107946
"[0.6451677863424358, 0.7006023124113214]",29.375,-51.30532097593459
"[0.6016808717740806, 0.6105529467204707]",29.5,-50.40954173648776
"[0.5058062670481895, 0.6389793458708053]",29.625,-47.99508970067182
